file;file_number;last_modif;modification_type;numAlt;numVot;numUniq;isApproval;isStrict;isComplete;hasCondorcet;isSP;isSC;isSPTree
00061-00000221.cat;221;2024-11-15 12:55:39.402387;original;1857;8518;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000222.cat;222;2024-11-15 12:55:39.406388;original;1861;8537;6460;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000223.cat;223;2024-11-15 12:55:39.410388;original;1861;8537;6459;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000224.cat;224;2024-11-15 12:55:39.414387;original;1859;8537;6460;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000225.cat;225;2024-11-15 12:55:39.418387;original;1836;8494;6418;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000226.cat;226;2024-11-15 12:55:39.422388;original;1835;8514;6418;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000227.cat;227;2024-11-15 12:55:39.426388;original;1835;8520;6424;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000228.cat;228;2024-11-15 12:55:39.426388;original;1833;8507;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000229.cat;229;2024-11-15 12:55:39.430387;original;1833;8506;6413;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000230.cat;230;2024-11-15 12:55:39.434388;original;1831;8495;6394;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000231.cat;231;2024-11-15 12:55:39.438388;original;1832;8508;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000232.cat;232;2024-11-15 12:55:39.442388;original;1835;8511;6418;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000233.cat;233;2024-11-15 12:55:39.446388;original;1833;8512;6419;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000234.cat;234;2024-11-15 12:55:39.446388;original;1833;8511;6417;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000235.cat;235;2024-11-15 12:55:39.450388;original;1834;8512;6417;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000236.cat;236;2024-11-15 12:55:39.454388;original;1888;8578;6503;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000237.cat;237;2024-11-15 12:55:39.458388;original;1877;8570;6494;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000238.cat;238;2024-11-15 12:55:39.462388;original;1858;8547;6465;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000239.cat;239;2024-11-15 12:55:39.466388;original;1855;8543;6453;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000240.cat;240;2024-11-15 12:55:39.466388;original;1857;8549;6460;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000241.cat;241;2024-11-15 12:55:39.470388;original;1857;8543;6458;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000242.cat;242;2024-11-15 12:55:39.474388;original;1857;8546;6459;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000243.cat;243;2024-11-15 12:55:39.478388;original;1857;8548;6460;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000244.cat;244;2024-11-15 12:55:39.482388;original;1858;8550;6462;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000245.cat;245;2024-11-15 12:55:39.486388;original;1858;8550;6464;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000246.cat;246;2024-11-15 12:55:39.490388;original;1862;8562;6473;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000247.cat;247;2024-11-15 12:55:39.490388;original;1861;8562;6473;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000248.cat;248;2024-11-15 12:55:39.494388;original;1861;8557;6469;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000249.cat;249;2024-11-15 12:55:39.498388;original;1864;8559;6477;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000250.cat;250;2024-11-15 12:55:39.502388;original;1863;8560;6481;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000251.cat;251;2024-11-15 12:55:39.506388;original;1863;8562;6484;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000252.cat;252;2024-11-15 12:55:39.510388;original;1850;8546;6466;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000253.cat;253;2024-11-15 12:55:39.514388;original;1850;8547;6468;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000254.cat;254;2024-11-15 12:55:39.514388;original;1850;8551;6467;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000255.cat;255;2024-11-15 12:55:39.518388;original;1849;8550;6463;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000256.cat;256;2024-11-15 12:55:39.522388;original;1851;8554;6466;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000257.cat;257;2024-11-15 12:55:39.526388;original;1851;8560;6472;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000258.cat;258;2024-11-15 12:55:39.530388;original;1852;8559;6473;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000259.cat;259;2024-11-15 12:55:39.534388;original;1857;8567;6479;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000260.cat;260;2024-11-15 12:55:39.538388;original;1858;8570;6482;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000261.cat;261;2024-11-15 12:55:39.538388;original;1818;8517;6433;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000262.cat;262;2024-11-15 12:55:39.542388;original;1815;8526;6438;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000263.cat;263;2024-11-15 12:55:39.546388;original;1807;8508;6426;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000264.cat;264;2024-11-15 12:55:39.550388;original;1805;8499;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000265.cat;265;2024-11-15 12:55:39.554388;original;1805;8500;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000266.cat;266;2024-11-15 12:55:39.558388;original;1807;8508;6424;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000267.cat;267;2024-11-15 12:55:39.562388;original;1810;8514;6430;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000268.cat;268;2024-11-15 12:55:39.562388;original;1791;8477;6387;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000269.cat;269;2024-11-15 12:55:39.566388;original;1795;8476;6388;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000270.cat;270;2024-11-15 12:55:39.570388;original;1795;8477;6388;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000271.cat;271;2024-11-15 12:55:39.574388;original;1793;8477;6386;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000272.cat;272;2024-11-15 12:55:39.578388;original;1793;8480;6382;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000273.cat;273;2024-11-15 12:55:39.582388;original;1797;8483;6385;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000274.cat;274;2024-11-15 12:55:39.582388;original;1798;8454;6371;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000275.cat;275;2024-11-15 12:55:39.586388;original;1797;8497;6403;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000276.cat;276;2024-11-15 12:55:39.590388;original;1751;8410;6260;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000277.cat;277;2024-11-15 12:55:39.594388;original;1746;8351;6216;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000278.cat;278;2024-11-15 12:55:39.598388;original;1745;8318;6188;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000279.cat;279;2024-11-15 12:55:39.598388;original;1747;8349;6226;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000280.cat;280;2024-11-15 12:55:39.602388;original;1845;8577;6492;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000281.cat;281;2024-11-15 12:55:39.606388;original;1846;8579;6493;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000282.cat;282;2024-11-15 12:55:39.610388;original;1847;8591;6505;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000283.cat;283;2024-11-15 12:55:39.614388;original;1847;8593;6504;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000284.cat;284;2024-11-15 12:55:39.618388;original;1846;8584;6497;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000285.cat;285;2024-11-15 12:55:39.622388;original;1838;8574;6488;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000286.cat;286;2024-11-15 12:55:39.626388;original;1840;8575;6488;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000287.cat;287;2024-11-15 12:55:39.626388;original;1842;8579;6493;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000288.cat;288;2024-11-15 12:55:39.630388;original;1849;8589;6503;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000289.cat;289;2024-11-15 12:55:39.634388;original;1848;8590;6505;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000290.cat;290;2024-11-15 12:55:39.638388;original;1848;8591;6505;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000291.cat;291;2024-11-15 12:55:39.642388;original;1845;8584;6500;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000292.cat;292;2024-11-15 12:55:39.646389;original;1843;8559;6480;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000293.cat;293;2024-11-15 12:55:39.650388;original;1843;8541;6429;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000294.cat;294;2024-11-15 12:55:39.650388;original;1841;8545;6429;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000295.cat;295;2024-11-15 12:55:39.654388;original;1842;8549;6471;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000296.cat;296;2024-11-15 12:55:39.658388;original;1845;8555;6478;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000297.cat;297;2024-11-15 12:55:39.662389;original;1850;8533;6380;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000298.cat;298;2024-11-15 12:55:39.666389;original;1852;8525;6364;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000299.cat;299;2024-11-15 12:55:39.670388;original;1852;8556;6457;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000300.cat;300;2024-11-15 12:55:39.674389;original;1851;8562;6454;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000301.cat;301;2024-11-15 12:55:39.674389;original;1851;8561;6417;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000302.cat;302;2024-11-15 12:55:39.678389;original;1851;8580;6470;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000303.cat;303;2024-11-15 12:55:39.682389;original;1855;8589;6482;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000304.cat;304;2024-11-15 12:55:39.686388;original;1856;8592;6445;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000305.cat;305;2024-11-15 12:55:39.690389;original;1857;8613;6527;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000306.cat;306;2024-11-15 12:55:39.694389;original;1857;8616;6541;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000307.cat;307;2024-11-15 12:55:39.698389;original;1856;8587;6430;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000308.cat;308;2024-11-15 12:55:39.702389;original;1855;8592;6477;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000309.cat;309;2024-11-15 12:55:39.702389;original;1859;8610;6531;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000310.cat;310;2024-11-15 12:55:39.706389;original;1859;8609;6534;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000311.cat;311;2024-11-15 12:55:39.710389;original;1861;8600;6482;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000312.cat;312;2024-11-15 12:55:39.714389;original;1864;8594;6482;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000313.cat;313;2024-11-15 12:55:39.718389;original;1866;8634;6554;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000314.cat;314;2024-11-15 12:55:39.722389;original;1866;8637;6556;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000315.cat;315;2024-11-15 12:55:39.726389;original;1867;8638;6511;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000316.cat;316;2024-11-15 12:55:39.730389;original;1867;8649;6582;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000317.cat;317;2024-11-15 12:55:39.734389;original;1867;8647;6586;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000318.cat;318;2024-11-15 12:55:39.734389;original;1868;8648;6587;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000319.cat;319;2024-11-15 12:55:39.738389;original;1871;8655;6593;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000320.cat;320;2024-11-15 12:55:39.742389;original;1869;8624;6475;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000321.cat;321;2024-11-15 12:55:39.746389;original;1869;8657;6596;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000322.cat;322;2024-11-15 12:55:39.750389;original;1869;8658;6599;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000323.cat;323;2024-11-15 12:55:39.754389;original;1868;8656;6596;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000324.cat;324;2024-11-15 12:55:39.758389;original;1864;8624;6515;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000325.cat;325;2024-11-15 12:55:39.762389;original;1865;8647;6566;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000326.cat;326;2024-11-15 12:55:39.766389;original;1866;8651;6576;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000327.cat;327;2024-11-15 12:55:39.766389;original;1868;8644;6519;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000328.cat;328;2024-11-15 12:55:39.770389;original;1869;8668;6599;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000329.cat;329;2024-11-15 12:55:39.774389;original;1870;8671;6600;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000330.cat;330;2024-11-15 12:55:39.778389;original;1870;8670;6602;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000331.cat;331;2024-11-15 12:55:39.782389;original;1870;8670;6601;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000332.cat;332;2024-11-15 12:55:39.786389;original;1869;8651;6509;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000333.cat;333;2024-11-15 12:55:39.790389;original;1869;8670;6584;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000334.cat;334;2024-11-15 12:55:39.794389;original;1868;8677;6604;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000335.cat;335;2024-11-15 12:55:39.798389;original;1869;8671;6589;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000336.cat;336;2024-11-15 12:55:39.798389;original;1869;8634;6472;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000337.cat;337;2024-11-15 12:55:39.802389;original;1866;8671;6581;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000338.cat;338;2024-11-15 12:55:39.806389;original;1865;8675;6591;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000339.cat;339;2024-11-15 12:55:39.810389;original;1867;8678;6596;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000340.cat;340;2024-11-15 12:55:39.814389;original;1866;8667;6556;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000341.cat;341;2024-11-15 12:55:39.818389;original;1866;8678;6586;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000342.cat;342;2024-11-15 12:55:39.822389;original;1867;8701;6633;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000343.cat;343;2024-11-15 12:55:39.826389;original;1869;8704;6638;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000344.cat;344;2024-11-15 12:55:39.830389;original;1872;8706;6643;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000345.cat;345;2024-11-15 12:55:39.834389;original;1873;8710;6644;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000346.cat;346;2024-11-15 12:55:39.834389;original;1873;8704;6631;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000347.cat;347;2024-11-15 12:55:39.838389;original;1874;8711;6637;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000348.cat;348;2024-11-15 12:55:39.842389;original;1875;8701;6590;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000349.cat;349;2024-11-15 12:55:39.846389;original;1878;8719;6644;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000350.cat;350;2024-11-15 12:55:39.850389;original;1876;8696;6591;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000351.cat;351;2024-11-15 12:55:39.854389;original;1875;8687;6530;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000352.cat;352;2024-11-15 12:55:39.858389;original;1876;8671;6524;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000353.cat;353;2024-11-15 12:55:39.862389;original;1876;8715;6619;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000354.cat;354;2024-11-15 12:55:39.862389;original;1879;8703;6560;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000355.cat;355;2024-11-15 12:55:39.866389;original;1879;8731;6652;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000356.cat;356;2024-11-15 12:55:39.870389;original;1884;8743;6659;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000357.cat;357;2024-11-15 12:55:39.874389;original;1885;8740;6657;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000358.cat;358;2024-11-15 12:55:39.878389;original;1889;8758;6680;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000359.cat;359;2024-11-15 12:55:39.882389;original;1889;8766;6684;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000360.cat;360;2024-11-15 12:55:39.886389;original;1890;8766;6686;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000361.cat;361;2024-11-15 12:55:39.890389;original;1890;8759;6680;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000362.cat;362;2024-11-15 12:55:39.894389;original;1890;8760;6682;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000363.cat;363;2024-11-15 12:55:39.898389;original;1890;8756;6679;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000364.cat;364;2024-11-15 12:55:39.898389;original;1882;8743;6658;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000365.cat;365;2024-11-15 12:55:39.902390;original;1882;8746;6659;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000366.cat;366;2024-11-15 12:55:39.906389;original;1882;8745;6659;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000367.cat;367;2024-11-15 12:55:39.910389;original;1881;8747;6658;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000368.cat;368;2024-11-15 12:55:39.914390;original;1881;8745;6657;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000369.cat;369;2024-11-15 12:55:39.918390;original;1881;8747;6659;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000370.cat;370;2024-11-15 12:55:39.922390;original;1882;8753;6662;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000371.cat;371;2024-11-15 12:55:39.926389;original;1882;8755;6662;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000372.cat;372;2024-11-15 12:55:39.930390;original;1883;8760;6677;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000373.cat;373;2024-11-15 12:55:39.934390;original;1883;8757;6676;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000374.cat;374;2024-11-15 12:55:39.938390;original;1882;8756;6676;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000375.cat;375;2024-11-15 12:55:39.942390;original;1881;8754;6676;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000376.cat;376;2024-11-15 12:55:39.946390;original;1880;8756;6680;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000377.cat;377;2024-11-15 12:55:39.950390;original;1878;8757;6678;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000378.cat;378;2024-11-15 12:55:39.954390;original;1887;8777;6695;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000379.cat;379;2024-11-15 12:55:39.958390;original;1887;8779;6697;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000380.cat;380;2024-11-15 12:55:39.962390;original;1889;8782;6702;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000381.cat;381;2024-11-15 12:55:39.966390;original;1888;8780;6692;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000382.cat;382;2024-11-15 12:55:39.970390;original;1889;8795;6710;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000383.cat;383;2024-11-15 12:55:39.970390;original;1889;8795;6710;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000384.cat;384;2024-11-15 12:55:39.974390;original;1889;8789;6705;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000385.cat;385;2024-11-15 12:55:39.978390;original;1892;8795;6712;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000386.cat;386;2024-11-15 12:55:39.982390;original;1890;8793;6710;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000387.cat;387;2024-11-15 12:55:39.986390;original;1891;8798;6715;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000388.cat;388;2024-11-15 12:55:39.990390;original;1891;8802;6716;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000389.cat;389;2024-11-15 12:55:39.994390;original;1895;8808;6723;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000390.cat;390;2024-11-15 12:55:39.998390;original;1891;8810;6720;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000391.cat;391;2024-11-15 12:55:40.002390;original;1895;8822;6729;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000392.cat;392;2024-11-15 12:55:40.006390;original;1895;8810;6711;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000393.cat;393;2024-11-15 12:55:40.010390;original;1894;8804;6696;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000394.cat;394;2024-11-15 12:55:40.010390;original;1894;8808;6698;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000395.cat;395;2024-11-15 12:55:40.014390;original;1894;8811;6702;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000396.cat;396;2024-11-15 12:55:40.018390;original;1890;8809;6697;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000397.cat;397;2024-11-15 12:55:40.022390;original;1891;8812;6700;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000398.cat;398;2024-11-15 12:55:40.026390;original;1897;8817;6708;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000399.cat;399;2024-11-15 12:55:40.030390;original;1896;8810;6699;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000400.cat;400;2024-11-15 12:55:40.034390;original;1898;8828;6735;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000401.cat;401;2024-11-15 12:55:40.038390;original;1898;8832;6738;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000402.cat;402;2024-11-15 12:55:40.042390;original;1896;8828;6724;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000403.cat;403;2024-11-15 12:55:40.042390;original;1893;8829;6725;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000404.cat;404;2024-11-15 12:55:40.046390;original;1893;8830;6725;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000405.cat;405;2024-11-15 12:55:40.050390;original;1898;8832;6727;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000406.cat;406;2024-11-15 12:55:40.054390;original;1998;8939;6833;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000407.cat;407;2024-11-15 12:55:40.058390;original;1998;8949;6848;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000408.cat;408;2024-11-15 12:55:40.062390;original;2000;8946;6847;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000409.cat;409;2024-11-15 12:55:40.066390;original;1996;8941;6833;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000410.cat;410;2024-11-15 12:55:40.070390;original;1998;8952;6849;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000411.cat;411;2024-11-15 12:55:40.074390;original;2002;8958;6855;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000412.cat;412;2024-11-15 12:55:40.078390;original;2002;8932;6840;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000413.cat;413;2024-11-15 12:55:40.082390;original;2109;9048;6955;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000414.cat;414;2024-11-15 12:55:40.086390;original;2110;9078;6975;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000415.cat;415;2024-11-15 12:55:40.090390;original;2110;9082;6978;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000416.cat;416;2024-11-15 12:55:40.094390;original;2106;9085;6977;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000417.cat;417;2024-11-15 12:55:40.098390;original;2105;9085;6978;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000418.cat;418;2024-11-15 12:55:40.102390;original;2109;9084;6981;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000419.cat;419;2024-11-15 12:55:40.102390;original;2108;9083;6972;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000420.cat;420;2024-11-15 12:55:40.106390;original;2108;9085;6975;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000421.cat;421;2024-11-15 12:55:40.110390;original;2108;9085;6975;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000422.cat;422;2024-11-15 12:55:40.114390;original;2108;9074;6957;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000423.cat;423;2024-11-15 12:55:40.118390;original;2109;9077;6961;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000424.cat;424;2024-11-15 12:55:40.122390;original;2105;9073;6952;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000425.cat;425;2024-11-15 12:55:40.126390;original;2105;9087;6981;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000426.cat;426;2024-11-15 12:55:40.130390;original;2108;9098;6987;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000427.cat;427;2024-11-15 12:55:40.134390;original;2109;9085;6958;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000428.cat;428;2024-11-15 12:55:40.138391;original;2107;9074;6986;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000429.cat;429;2024-11-15 12:55:40.142390;original;2108;9076;6988;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000430.cat;430;2024-11-15 12:55:40.146390;original;2108;9076;6989;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000431.cat;431;2024-11-15 12:55:40.150390;original;2106;9081;6990;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000432.cat;432;2024-11-15 12:55:40.154391;original;2106;9082;6991;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000433.cat;433;2024-11-15 12:55:40.158391;original;2109;9081;6993;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000434.cat;434;2024-11-15 12:55:40.158391;original;2109;9086;6996;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000435.cat;435;2024-11-15 12:55:40.162390;original;2110;9090;7000;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000436.cat;436;2024-11-15 12:55:40.166391;original;2120;9091;6993;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000437.cat;437;2024-11-15 12:55:40.170391;original;2121;9097;6998;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000438.cat;438;2024-11-15 12:55:40.174391;original;2115;9084;6976;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000439.cat;439;2024-11-15 12:55:40.178391;original;2114;9077;6961;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000440.cat;440;2024-11-15 12:55:40.182391;original;2117;9095;6995;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000441.cat;441;2024-11-15 12:55:40.186391;original;2121;9096;6997;True;N/A;False;N/A;N/A;N/A;N/A
