Name: Polkadot Network

Abbreviation: polkadot

Tags: Election

Series Number: 00060

Publication Date: 2024-02-26

Description: <p>Certain blockchain protocols conduct approval-based committee elections on a day-to-day basis. Specifically, these elections occur in blockchains using the Nominated Proof-of-Stake (NPoS) protocol. In this system, a subset of stakeholders, called validators, are elected to run the consensus protocol, which is crucial for the integrity of the blockchain. The problem of selecting the validators can be modeled as a committee election.</p><p>This dataset presents the voting data of the <a href="https://polkadot.network">Polkadot network</a>, a blockchain system that implements the Nominated Proof-of-Stake (NPoS) protocol. The dataset contains 96 elections from the Polkadot blockchain. These elections contain between 18 202 and 48 025 voters and between 920 and 1080 candidates.</p><p>Note that in practice voters are assigned weights (that are of highly different scales). We cannot present this data in the PrefLib data. To every ".cat" file that includes the approval ballots corresponds thus a ".dat" file that describes the weights.</p><p>This dataset has been converted into the PrefLib format based on the sources provided by <a href="https://sites.google.com/view/niclas-boehmer/home">Niclas Böhmer</a> (available <a href="https://github.com/n-boehmer/ABC-practice-Polkadot">here</a>).</p>

Required Citations: Niclas Boehmer, Markus Brill, Alfonso Cevallos, Jonas Gehrlein, Luis Sánchez-Fernández, and Ulrike Schmidt-Kraepelin. <em>Approval-Based Committee Voting in Practice: A Case Study of (Over-)Representation in the Polkadot Blockchain</em>. AAAI, 2024.

Selected Studies:

file_name, modification_type, relates_to, title, description, publication_date
00060-00000119.cat, original, , Session 3251, , 2024-02-26
00060-00000119.dat, original, 00060-00000119.cat, Session 3251 - Weights, The weights of the ballots described in the file 00060-00000119.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000120.cat, original, , Session 3257, , 2024-02-26
00060-00000120.dat, original, 00060-00000120.cat, Session 3257 - Weights, The weights of the ballots described in the file 00060-00000120.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000121.cat, original, , Session 3263, , 2024-02-26
00060-00000121.dat, original, 00060-00000121.cat, Session 3263 - Weights, The weights of the ballots described in the file 00060-00000121.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000122.cat, original, , Session 3269, , 2024-02-26
00060-00000122.dat, original, 00060-00000122.cat, Session 3269 - Weights, The weights of the ballots described in the file 00060-00000122.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000123.cat, original, , Session 3275, , 2024-02-26
00060-00000123.dat, original, 00060-00000123.cat, Session 3275 - Weights, The weights of the ballots described in the file 00060-00000123.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000124.cat, original, , Session 3281, , 2024-02-26
00060-00000124.dat, original, 00060-00000124.cat, Session 3281 - Weights, The weights of the ballots described in the file 00060-00000124.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000125.cat, original, , Session 3287, , 2024-02-26
00060-00000125.dat, original, 00060-00000125.cat, Session 3287 - Weights, The weights of the ballots described in the file 00060-00000125.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000126.cat, original, , Session 3293, , 2024-02-26
00060-00000126.dat, original, 00060-00000126.cat, Session 3293 - Weights, The weights of the ballots described in the file 00060-00000126.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000127.cat, original, , Session 3299, , 2024-02-26
00060-00000127.dat, original, 00060-00000127.cat, Session 3299 - Weights, The weights of the ballots described in the file 00060-00000127.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000128.cat, original, , Session 3305, , 2024-02-26
00060-00000128.dat, original, 00060-00000128.cat, Session 3305 - Weights, The weights of the ballots described in the file 00060-00000128.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000129.cat, original, , Session 3311, , 2024-02-26
00060-00000129.dat, original, 00060-00000129.cat, Session 3311 - Weights, The weights of the ballots described in the file 00060-00000129.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000130.cat, original, , Session 3317, , 2024-02-26
00060-00000130.dat, original, 00060-00000130.cat, Session 3317 - Weights, The weights of the ballots described in the file 00060-00000130.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000131.cat, original, , Session 3323, , 2024-02-26
00060-00000131.dat, original, 00060-00000131.cat, Session 3323 - Weights, The weights of the ballots described in the file 00060-00000131.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000132.cat, original, , Session 3329, , 2024-02-26
00060-00000132.dat, original, 00060-00000132.cat, Session 3329 - Weights, The weights of the ballots described in the file 00060-00000132.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000133.cat, original, , Session 3335, , 2024-02-26
00060-00000133.dat, original, 00060-00000133.cat, Session 3335 - Weights, The weights of the ballots described in the file 00060-00000133.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000134.cat, original, , Session 3341, , 2024-02-26
00060-00000134.dat, original, 00060-00000134.cat, Session 3341 - Weights, The weights of the ballots described in the file 00060-00000134.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000135.cat, original, , Session 3347, , 2024-02-26
00060-00000135.dat, original, 00060-00000135.cat, Session 3347 - Weights, The weights of the ballots described in the file 00060-00000135.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000136.cat, original, , Session 3353, , 2024-02-26
00060-00000136.dat, original, 00060-00000136.cat, Session 3353 - Weights, The weights of the ballots described in the file 00060-00000136.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000137.cat, original, , Session 3359, , 2024-02-26
00060-00000137.dat, original, 00060-00000137.cat, Session 3359 - Weights, The weights of the ballots described in the file 00060-00000137.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000138.cat, original, , Session 3365, , 2024-02-26
00060-00000138.dat, original, 00060-00000138.cat, Session 3365 - Weights, The weights of the ballots described in the file 00060-00000138.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000139.cat, original, , Session 3371, , 2024-02-26
00060-00000139.dat, original, 00060-00000139.cat, Session 3371 - Weights, The weights of the ballots described in the file 00060-00000139.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000140.cat, original, , Session 3377, , 2024-02-26
00060-00000140.dat, original, 00060-00000140.cat, Session 3377 - Weights, The weights of the ballots described in the file 00060-00000140.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000141.cat, original, , Session 3383, , 2024-02-26
00060-00000141.dat, original, 00060-00000141.cat, Session 3383 - Weights, The weights of the ballots described in the file 00060-00000141.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000142.cat, original, , Session 3389, , 2024-02-26
00060-00000142.dat, original, 00060-00000142.cat, Session 3389 - Weights, The weights of the ballots described in the file 00060-00000142.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000143.cat, original, , Session 3395, , 2024-02-26
00060-00000143.dat, original, 00060-00000143.cat, Session 3395 - Weights, The weights of the ballots described in the file 00060-00000143.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000144.cat, original, , Session 3401, , 2024-02-26
00060-00000144.dat, original, 00060-00000144.cat, Session 3401 - Weights, The weights of the ballots described in the file 00060-00000144.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000145.cat, original, , Session 3407, , 2024-02-26
00060-00000145.dat, original, 00060-00000145.cat, Session 3407 - Weights, The weights of the ballots described in the file 00060-00000145.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000146.cat, original, , Session 3413, , 2024-02-26
00060-00000146.dat, original, 00060-00000146.cat, Session 3413 - Weights, The weights of the ballots described in the file 00060-00000146.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000147.cat, original, , Session 3419, , 2024-02-26
00060-00000147.dat, original, 00060-00000147.cat, Session 3419 - Weights, The weights of the ballots described in the file 00060-00000147.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000148.cat, original, , Session 3425, , 2024-02-26
00060-00000148.dat, original, 00060-00000148.cat, Session 3425 - Weights, The weights of the ballots described in the file 00060-00000148.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000149.cat, original, , Session 3431, , 2024-02-26
00060-00000149.dat, original, 00060-00000149.cat, Session 3431 - Weights, The weights of the ballots described in the file 00060-00000149.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000150.cat, original, , Session 3437, , 2024-02-26
00060-00000150.dat, original, 00060-00000150.cat, Session 3437 - Weights, The weights of the ballots described in the file 00060-00000150.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000151.cat, original, , Session 3443, , 2024-02-26
00060-00000151.dat, original, 00060-00000151.cat, Session 3443 - Weights, The weights of the ballots described in the file 00060-00000151.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000152.cat, original, , Session 3449, , 2024-02-26
00060-00000152.dat, original, 00060-00000152.cat, Session 3449 - Weights, The weights of the ballots described in the file 00060-00000152.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000153.cat, original, , Session 3455, , 2024-02-26
00060-00000153.dat, original, 00060-00000153.cat, Session 3455 - Weights, The weights of the ballots described in the file 00060-00000153.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000154.cat, original, , Session 3461, , 2024-02-26
00060-00000154.dat, original, 00060-00000154.cat, Session 3461 - Weights, The weights of the ballots described in the file 00060-00000154.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000155.cat, original, , Session 3467, , 2024-02-26
00060-00000155.dat, original, 00060-00000155.cat, Session 3467 - Weights, The weights of the ballots described in the file 00060-00000155.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000156.cat, original, , Session 3473, , 2024-02-26
00060-00000156.dat, original, 00060-00000156.cat, Session 3473 - Weights, The weights of the ballots described in the file 00060-00000156.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000157.cat, original, , Session 3479, , 2024-02-26
00060-00000157.dat, original, 00060-00000157.cat, Session 3479 - Weights, The weights of the ballots described in the file 00060-00000157.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000158.cat, original, , Session 3485, , 2024-02-26
00060-00000158.dat, original, 00060-00000158.cat, Session 3485 - Weights, The weights of the ballots described in the file 00060-00000158.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000159.cat, original, , Session 3491, , 2024-02-26
00060-00000159.dat, original, 00060-00000159.cat, Session 3491 - Weights, The weights of the ballots described in the file 00060-00000159.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000160.cat, original, , Session 3497, , 2024-02-26
00060-00000160.dat, original, 00060-00000160.cat, Session 3497 - Weights, The weights of the ballots described in the file 00060-00000160.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000161.cat, original, , Session 3503, , 2024-02-26
00060-00000161.dat, original, 00060-00000161.cat, Session 3503 - Weights, The weights of the ballots described in the file 00060-00000161.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000162.cat, original, , Session 3509, , 2024-02-26
00060-00000162.dat, original, 00060-00000162.cat, Session 3509 - Weights, The weights of the ballots described in the file 00060-00000162.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000163.cat, original, , Session 3515, , 2024-02-26
00060-00000163.dat, original, 00060-00000163.cat, Session 3515 - Weights, The weights of the ballots described in the file 00060-00000163.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000164.cat, original, , Session 3521, , 2024-02-26
00060-00000164.dat, original, 00060-00000164.cat, Session 3521 - Weights, The weights of the ballots described in the file 00060-00000164.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000165.cat, original, , Session 3527, , 2024-02-26
00060-00000165.dat, original, 00060-00000165.cat, Session 3527 - Weights, The weights of the ballots described in the file 00060-00000165.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000166.cat, original, , Session 3533, , 2024-02-26
00060-00000166.dat, original, 00060-00000166.cat, Session 3533 - Weights, The weights of the ballots described in the file 00060-00000166.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000167.cat, original, , Session 3754, , 2024-02-26
00060-00000167.dat, original, 00060-00000167.cat, Session 3754 - Weights, The weights of the ballots described in the file 00060-00000167.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000168.cat, original, , Session 3760, , 2024-02-26
00060-00000168.dat, original, 00060-00000168.cat, Session 3760 - Weights, The weights of the ballots described in the file 00060-00000168.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000169.cat, original, , Session 3766, , 2024-02-26
00060-00000169.dat, original, 00060-00000169.cat, Session 3766 - Weights, The weights of the ballots described in the file 00060-00000169.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000170.cat, original, , Session 3772, , 2024-02-26
00060-00000170.dat, original, 00060-00000170.cat, Session 3772 - Weights, The weights of the ballots described in the file 00060-00000170.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000171.cat, original, , Session 3784, , 2024-02-26
00060-00000171.dat, original, 00060-00000171.cat, Session 3784 - Weights, The weights of the ballots described in the file 00060-00000171.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000172.cat, original, , Session 3820, , 2024-02-26
00060-00000172.dat, original, 00060-00000172.cat, Session 3820 - Weights, The weights of the ballots described in the file 00060-00000172.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000173.cat, original, , Session 3826, , 2024-02-26
00060-00000173.dat, original, 00060-00000173.cat, Session 3826 - Weights, The weights of the ballots described in the file 00060-00000173.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000174.cat, original, , Session 3844, , 2024-02-26
00060-00000174.dat, original, 00060-00000174.cat, Session 3844 - Weights, The weights of the ballots described in the file 00060-00000174.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000175.cat, original, , Session 3850, , 2024-02-26
00060-00000175.dat, original, 00060-00000175.cat, Session 3850 - Weights, The weights of the ballots described in the file 00060-00000175.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000176.cat, original, , Session 3856, , 2024-02-26
00060-00000176.dat, original, 00060-00000176.cat, Session 3856 - Weights, The weights of the ballots described in the file 00060-00000176.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000177.cat, original, , Session 3862, , 2024-02-26
00060-00000177.dat, original, 00060-00000177.cat, Session 3862 - Weights, The weights of the ballots described in the file 00060-00000177.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000178.cat, original, , Session 3868, , 2024-02-26
00060-00000178.dat, original, 00060-00000178.cat, Session 3868 - Weights, The weights of the ballots described in the file 00060-00000178.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000179.cat, original, , Session 3874, , 2024-02-26
00060-00000179.dat, original, 00060-00000179.cat, Session 3874 - Weights, The weights of the ballots described in the file 00060-00000179.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000180.cat, original, , Session 3880, , 2024-02-26
00060-00000180.dat, original, 00060-00000180.cat, Session 3880 - Weights, The weights of the ballots described in the file 00060-00000180.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000181.cat, original, , Session 3904, , 2024-02-26
00060-00000181.dat, original, 00060-00000181.cat, Session 3904 - Weights, The weights of the ballots described in the file 00060-00000181.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000182.cat, original, , Session 3910, , 2024-02-26
00060-00000182.dat, original, 00060-00000182.cat, Session 3910 - Weights, The weights of the ballots described in the file 00060-00000182.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000183.cat, original, , Session 3916, , 2024-02-26
00060-00000183.dat, original, 00060-00000183.cat, Session 3916 - Weights, The weights of the ballots described in the file 00060-00000183.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000184.cat, original, , Session 3922, , 2024-02-26
00060-00000184.dat, original, 00060-00000184.cat, Session 3922 - Weights, The weights of the ballots described in the file 00060-00000184.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000185.cat, original, , Session 3928, , 2024-02-26
00060-00000185.dat, original, 00060-00000185.cat, Session 3928 - Weights, The weights of the ballots described in the file 00060-00000185.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000186.cat, original, , Session 3934, , 2024-02-26
00060-00000186.dat, original, 00060-00000186.cat, Session 3934 - Weights, The weights of the ballots described in the file 00060-00000186.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000187.cat, original, , Session 3940, , 2024-02-26
00060-00000187.dat, original, 00060-00000187.cat, Session 3940 - Weights, The weights of the ballots described in the file 00060-00000187.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000188.cat, original, , Session 3946, , 2024-02-26
00060-00000188.dat, original, 00060-00000188.cat, Session 3946 - Weights, The weights of the ballots described in the file 00060-00000188.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000189.cat, original, , Session 3952, , 2024-02-26
00060-00000189.dat, original, 00060-00000189.cat, Session 3952 - Weights, The weights of the ballots described in the file 00060-00000189.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000190.cat, original, , Session 3964, , 2024-02-26
00060-00000190.dat, original, 00060-00000190.cat, Session 3964 - Weights, The weights of the ballots described in the file 00060-00000190.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000191.cat, original, , Session 3970, , 2024-02-26
00060-00000191.dat, original, 00060-00000191.cat, Session 3970 - Weights, The weights of the ballots described in the file 00060-00000191.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000192.cat, original, , Session 3988, , 2024-02-26
00060-00000192.dat, original, 00060-00000192.cat, Session 3988 - Weights, The weights of the ballots described in the file 00060-00000192.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000193.cat, original, , Session 4000, , 2024-02-26
00060-00000193.dat, original, 00060-00000193.cat, Session 4000 - Weights, The weights of the ballots described in the file 00060-00000193.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000194.cat, original, , Session 4006, , 2024-02-26
00060-00000194.dat, original, 00060-00000194.cat, Session 4006 - Weights, The weights of the ballots described in the file 00060-00000194.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000195.cat, original, , Session 4012, , 2024-02-26
00060-00000195.dat, original, 00060-00000195.cat, Session 4012 - Weights, The weights of the ballots described in the file 00060-00000195.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000196.cat, original, , Session 4018, , 2024-02-26
00060-00000196.dat, original, 00060-00000196.cat, Session 4018 - Weights, The weights of the ballots described in the file 00060-00000196.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000197.cat, original, , Session 4030, , 2024-02-26
00060-00000197.dat, original, 00060-00000197.cat, Session 4030 - Weights, The weights of the ballots described in the file 00060-00000197.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000198.cat, original, , Session 4036, , 2024-02-26
00060-00000198.dat, original, 00060-00000198.cat, Session 4036 - Weights, The weights of the ballots described in the file 00060-00000198.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000199.cat, original, , Session 4042, , 2024-02-26
00060-00000199.dat, original, 00060-00000199.cat, Session 4042 - Weights, The weights of the ballots described in the file 00060-00000199.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000200.cat, original, , Session 4048, , 2024-02-26
00060-00000200.dat, original, 00060-00000200.cat, Session 4048 - Weights, The weights of the ballots described in the file 00060-00000200.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000201.cat, original, , Session 4054, , 2024-02-26
00060-00000201.dat, original, 00060-00000201.cat, Session 4054 - Weights, The weights of the ballots described in the file 00060-00000201.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000202.cat, original, , Session 4066, , 2024-02-26
00060-00000202.dat, original, 00060-00000202.cat, Session 4066 - Weights, The weights of the ballots described in the file 00060-00000202.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000203.cat, original, , Session 4072, , 2024-02-26
00060-00000203.dat, original, 00060-00000203.cat, Session 4072 - Weights, The weights of the ballots described in the file 00060-00000203.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000204.cat, original, , Session 4078, , 2024-02-26
00060-00000204.dat, original, 00060-00000204.cat, Session 4078 - Weights, The weights of the ballots described in the file 00060-00000204.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000205.cat, original, , Session 4084, , 2024-02-26
00060-00000205.dat, original, 00060-00000205.cat, Session 4084 - Weights, The weights of the ballots described in the file 00060-00000205.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000206.cat, original, , Session 4090, , 2024-02-26
00060-00000206.dat, original, 00060-00000206.cat, Session 4090 - Weights, The weights of the ballots described in the file 00060-00000206.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000207.cat, original, , Session 4096, , 2024-02-26
00060-00000207.dat, original, 00060-00000207.cat, Session 4096 - Weights, The weights of the ballots described in the file 00060-00000207.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000208.cat, original, , Session 4102, , 2024-02-26
00060-00000208.dat, original, 00060-00000208.cat, Session 4102 - Weights, The weights of the ballots described in the file 00060-00000208.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000209.cat, original, , Session 4108, , 2024-02-26
00060-00000209.dat, original, 00060-00000209.cat, Session 4108 - Weights, The weights of the ballots described in the file 00060-00000209.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000210.cat, original, , Session 4114, , 2024-02-26
00060-00000210.dat, original, 00060-00000210.cat, Session 4114 - Weights, The weights of the ballots described in the file 00060-00000210.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000211.cat, original, , Session 4120, , 2024-02-26
00060-00000211.dat, original, 00060-00000211.cat, Session 4120 - Weights, The weights of the ballots described in the file 00060-00000211.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000212.cat, original, , Session 4126, , 2024-02-26
00060-00000212.dat, original, 00060-00000212.cat, Session 4126 - Weights, The weights of the ballots described in the file 00060-00000212.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000213.cat, original, , Session 4132, , 2024-02-26
00060-00000213.dat, original, 00060-00000213.cat, Session 4132 - Weights, The weights of the ballots described in the file 00060-00000213.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000214.cat, original, , Session 4138, , 2024-02-26
00060-00000214.dat, original, 00060-00000214.cat, Session 4138 - Weights, The weights of the ballots described in the file 00060-00000214.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000215.cat, original, , Session 4144, , 2024-02-26
00060-00000215.dat, original, 00060-00000215.cat, Session 4144 - Weights, The weights of the ballots described in the file 00060-00000215.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000216.cat, original, , Session 4150, , 2024-02-26
00060-00000216.dat, original, 00060-00000216.cat, Session 4150 - Weights, The weights of the ballots described in the file 00060-00000216.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000217.cat, original, , Session 4174, , 2024-02-26
00060-00000217.dat, original, 00060-00000217.cat, Session 4174 - Weights, The weights of the ballots described in the file 00060-00000217.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000218.cat, original, , Session 4186, , 2024-02-26
00060-00000218.dat, original, 00060-00000218.cat, Session 4186 - Weights, The weights of the ballots described in the file 00060-00000218.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000219.cat, original, , Session 4204, , 2024-02-26
00060-00000219.dat, original, 00060-00000219.cat, Session 4204 - Weights, The weights of the ballots described in the file 00060-00000219.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000220.cat, original, , Session 4282, , 2024-02-26
00060-00000220.dat, original, 00060-00000220.cat, Session 4282 - Weights, The weights of the ballots described in the file 00060-00000220.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000221.cat, original, , Session 4342, , 2024-02-26
00060-00000221.dat, original, 00060-00000221.cat, Session 4342 - Weights, The weights of the ballots described in the file 00060-00000221.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000222.cat, original, , Session 4348, , 2024-02-26
00060-00000222.dat, original, 00060-00000222.cat, Session 4348 - Weights, The weights of the ballots described in the file 00060-00000222.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000223.cat, original, , Session 4360, , 2024-02-26
00060-00000223.dat, original, 00060-00000223.cat, Session 4360 - Weights, The weights of the ballots described in the file 00060-00000223.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000224.cat, original, , Session 4432, , 2024-02-26
00060-00000224.dat, original, 00060-00000224.cat, Session 4432 - Weights, The weights of the ballots described in the file 00060-00000224.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000225.cat, original, , Session 4438, , 2024-02-26
00060-00000225.dat, original, 00060-00000225.cat, Session 4438 - Weights, The weights of the ballots described in the file 00060-00000225.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000226.cat, original, , Session 4444, , 2024-02-26
00060-00000226.dat, original, 00060-00000226.cat, Session 4444 - Weights, The weights of the ballots described in the file 00060-00000226.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000227.cat, original, , Session 4450, , 2024-02-26
00060-00000227.dat, original, 00060-00000227.cat, Session 4450 - Weights, The weights of the ballots described in the file 00060-00000227.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000228.cat, original, , Session 4456, , 2024-02-26
00060-00000228.dat, original, 00060-00000228.cat, Session 4456 - Weights, The weights of the ballots described in the file 00060-00000228.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000229.cat, original, , Session 4462, , 2024-02-26
00060-00000229.dat, original, 00060-00000229.cat, Session 4462 - Weights, The weights of the ballots described in the file 00060-00000229.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000230.cat, original, , Session 4468, , 2024-02-26
00060-00000230.dat, original, 00060-00000230.cat, Session 4468 - Weights, The weights of the ballots described in the file 00060-00000230.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000231.cat, original, , Session 4474, , 2024-02-26
00060-00000231.dat, original, 00060-00000231.cat, Session 4474 - Weights, The weights of the ballots described in the file 00060-00000231.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000232.cat, original, , Session 4480, , 2024-02-26
00060-00000232.dat, original, 00060-00000232.cat, Session 4480 - Weights, The weights of the ballots described in the file 00060-00000232.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000233.cat, original, , Session 4486, , 2024-02-26
00060-00000233.dat, original, 00060-00000233.cat, Session 4486 - Weights, The weights of the ballots described in the file 00060-00000233.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000234.cat, original, , Session 4492, , 2024-02-26
00060-00000234.dat, original, 00060-00000234.cat, Session 4492 - Weights, The weights of the ballots described in the file 00060-00000234.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000235.cat, original, , Session 4498, , 2024-02-26
00060-00000235.dat, original, 00060-00000235.cat, Session 4498 - Weights, The weights of the ballots described in the file 00060-00000235.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000236.cat, original, , Session 4504, , 2024-02-26
00060-00000236.dat, original, 00060-00000236.cat, Session 4504 - Weights, The weights of the ballots described in the file 00060-00000236.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000237.cat, original, , Session 4510, , 2024-02-26
00060-00000237.dat, original, 00060-00000237.cat, Session 4510 - Weights, The weights of the ballots described in the file 00060-00000237.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000238.cat, original, , Session 4516, , 2024-02-26
00060-00000238.dat, original, 00060-00000238.cat, Session 4516 - Weights, The weights of the ballots described in the file 00060-00000238.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000239.cat, original, , Session 4522, , 2024-02-26
00060-00000239.dat, original, 00060-00000239.cat, Session 4522 - Weights, The weights of the ballots described in the file 00060-00000239.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000240.cat, original, , Session 4528, , 2024-02-26
00060-00000240.dat, original, 00060-00000240.cat, Session 4528 - Weights, The weights of the ballots described in the file 00060-00000240.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000241.cat, original, , Session 4534, , 2024-02-26
00060-00000241.dat, original, 00060-00000241.cat, Session 4534 - Weights, The weights of the ballots described in the file 00060-00000241.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000242.cat, original, , Session 4540, , 2024-02-26
00060-00000242.dat, original, 00060-00000242.cat, Session 4540 - Weights, The weights of the ballots described in the file 00060-00000242.cat in the format: ballot: list_of_weights., 2024-02-26
00060-00000243.cat, original, , Session 4546, , 2024-02-26
